1.133
1.0923
0.27276
0.30394
1.2846
0.82396
1.1536
1.003
0.99097
1.0456
1.3262
1.0984
1.2074
1.0795
1.1999
1.2249
1.1161
1.1935
1.0912
1.0732
1.3106
1.054
1.1785
1.088
0.64737
1.1014
1.2218
0.65046
1.1148
1.1722
1.1377
1.165
1.0261
1.1078
0.6053
1.1457
0.99094
1.048
1.0681
1.2436
1.0232
1.1243
1.0737
1.2256
0.97511
1.1508
1.1585
1.1425
1.0805
1.1608
1.2764
1.1462
0.88514
1.124
1.2282
1.1329
1.251
1.0219
1.1073
1.2026
1.0952
0.62391
0.96298
1.2939
1.1481
1.1792
0.65959
0.90976
1.1345
1.0675
1.0971
0.29795
1.0503
0.29116
1.0744
1.2487
0.41733
1.1803
1.0514
1.2076
0.73737
0.95315
1.1982
1.1381
1.196
0.81755
1.1242
1.2576
1.1663
1.2273
0.53472
1.1517
0.78574
1.1306
1.2014
1.2245
1.1317
1.1311
1.1966
1.0391
0.9557
1.1563
1.1472
1.1683
1.2457
1.1253
1.1706
1.0917
1.0096
1.1254
1.0748
1.1105
1.1846
1.1428
1.1738
1.3257
1.1603
1.1382
1.1397
0.641
0.91667
1.2492
1.1387
1.2005
1.2468
1.1627
1.123
1.0668
1.1537
1.2589
1.2513
1.1457
1.135
1.188
0.92699
1.2201
1.2415
1.1798
0.94358
1.2288
1.1972
1.0674
1.2551
1.1594
0.90404
1.1451
1.0292
1.1413
1.2385
1.1434
1.2416
1.1443
1.247
1.0291
1.0485
0.4858
1.2513
1.0443
1.1538
1.0714
1.07
1.045
1.2324
1.084
1.2595
1.1743
1.1676
1.1887
1.1743
1.1737
0.59281
1.152
1.1501
0.99387
1.0479
0.88817
0.8799
0.73368
1.1425
1.0951
1.131
0.65685
1.1897
0.91509
1.1718
1.1334
1.171
0.83292
1.0347
0.84968
1.0476
1.129
1.1195
1.139
1.1586
1.0842
1.1688
1.09
1.1401
1.1304
1.1887
1.2828
1.1085
1.0956
0.567
1.0742
1.0922
0.6809
1.2289
1.1701
1.072
1.1454
0.94474
1.2198
1.064
1.2479
0.78328
0.65121
0.63062
1.1657
1.2367
1.1322
1.1883
1.1293
1.1594
1.1356
1.1315
1.2503
1.0256
1.0391
0.82403
1.143
1.164
0.80412
1.1233
0.46802
1.1086
0.87493
1.1291
1.2078
1.1227
1.1136
1.102
1.1052
1.0324
1.1904
1.1511
1.1536
1.0289
1.0244
1.0194
1.1312
1.1114
0.29403
1.1229
0.29585
1.2097
1.1653
1.0223
1.1425
1.3104
1.1864
1.2485
1.2009
1.1937
1.177
0.81186
1.1264
1.2128
1.1743
1.1974
0.9916
1.2118
1.1544
0.96573
1.2024
1.1266
1.0249
1.1188
1.1718
0.78777
1.1482
1.1773
0.47071
1.0034
1.1774
0.80056
1.021
1.1883
0.63999
1.0509
1.1102
1.1413
0.76581
1.3264
0.94886
1.2518
0.92539
0.57909
1.0916
1.3234
1.2269
0.63237
0.8823
1.2516
0.85565
1.251
0.97806
1.144
1.1929
1.1286
1.0215
1.0725
0.96766
1.1143
1.2036
1.1999
1.0722
1.1702
1.1612
1.2079
1.1747
1.1158
1.185
1.2384
1.0719
1.1768
1.2227
0.93291
1.032
1.2485
1.1935
0.99172
1.1821
1.147
1.1053
1.1453
1.2441
1.1823
0.38168
1.1619
1.1619
1.1312
1.1902
1.187
1.2082
1.23
1.1568
1.1684
1.2101
1.2459
0.98551
1.192
1.1231
1.1813
1.1421
1.1078
1.2254
0.70753
1.1918
1.2092
0.99656
1.0726
1.0453
0.80815
1.0875
1.0923
1.0174
1.1391
0.99432
1.1422
1.0174
0.70259
1.1387
0.83209
1.2302
0.95308
1.1338
0.63442
1.1502
1.0779
1.1232
1.1698
1.2638
1.1647
1.2443
0.94807
1.1168
1.2123
1.1469
1.1234
1.1637
1.2556
0.96165
1.2358
1.2267
1.0979
1.024
1.2427
1.2065
1.0282
1.2311
1.2552
1.1272
1.211
1.0498
1.058
1.1057
